customer_id,registration_date,age,gender,country,city,membership_tier,preferred_device,preferred_payment,total_sessions,avg_session_duration_minutes,total_page_views,product_views,search_queries,wishlist_items,cart_additions,cart_abandonments,total_orders,total_items_purchased,total_revenue,avg_order_value,largest_order_value,days_since_last_purchase,purchase_frequency_days,favorite_category,categories_browsed,categories_purchased,email_opens,email_clicks,newsletter_subscriber,push_notifications_enabled,social_media_referrals,referral_code_used,reviews_written,avg_review_rating,support_tickets,returns_requested,refund_amount,bounce_rate,conversion_rate,cart_abandonment_rate,customer_lifetime_value,churn_risk_score,engagement_score
861,2022-11-03,41,Female,Canada,Toronto,Silver,Desktop,PayPal,310,9.2,2550,610,120,25,140,40,25,60,3890.4,155.62,420.0,5,9.8,Fashion,9,4,120,34,True,False,9,True,12,4.6,2,2,120.5,38.0,3.9,21.5,4200.75,32.0,81.0
862,2023-08-20,28,Non-binary,United Kingdom,London,Bronze,Mixed,Debit Card,120,5.1,780,210,40,8,40,10,9,21,920.0,102.22,250.0,20,16.2,Home & Garden,5,2,60,14,False,True,4,False,3,4.0,0,1,25.0,47.0,2.1,26.0,2100.0,25.0,66.0
863,2024-02-29,37,Female,Australia,Sydney,Gold,Mobile,Digital Wallet,260,7.8,1900,500,70,15,110,30,14,34,2760.5,197.18,450.0,9,11.5,Sports & Outdoors,8,3,95,20,True,True,7,True,7,4.5,1,0,0.0,33.0,4.1,19.0,6400.0,20.0,88.0
864,2022-07-15,52,Male,Germany,Berlin,Platinum,Desktop,Bank Transfer,430,10.5,3200,860,150,28,170,25,38,92,15240.75,401.08,980.0,3,7.0,Electronics,11,5,210,54,True,True,12,True,20,4.8,3,2,240.0,29.5,5.3,15.0,22000.0,18.0,93.0
865,2025-01-10,29,Male,United States,Austin,Silver,Mobile,PayPal,150,6.2,940,210,35,10,60,18,12,25,1980.0,165.0,320.0,15,12.0,Books & Media,6,3,54,9,False,False,5,False,4,4.3,0,0,0.0,40.0,3.4,22.0,3200.0,26.0,70.0
866,2023-12-05,23,Female,France,Paris,Bronze,Tablet,Credit Card,90,4.2,520,120,12,4,25,8,6,14,780.0,130.0,210.0,40,21.0,Fashion,5,2,40,8,False,True,3,False,2,4.0,0,1,0.0,44.0,2.0,30.0,1600.0,29.0,62.0
867,2024-06-18,45,Male,Italy,Milan,Gold,Desktop,Debit Card,520,8.9,4200,980,200,40,160,35,32,110,18450.0,576.56,1500.0,7,9.0,Electronics,12,6,260,72,True,True,18,True,26,4.7,4,3,320.0,36.0,4.8,16.0,52000.0,16.0,94.0
868,2022-03-11,38,Female,Spain,Madrid,Silver,Mobile,Digital Wallet,340,7.0,2100,520,90,22,105,22,20,44,6900.25,345.01,750.0,16,10.5,Home & Garden,7,3,150,28,True,False,11,False,9,4.2,1,0,0.0,37.0,3.2,23.0,7800.0,27.0,74.0
869,2023-09-02,31,Male,Netherlands,Amsterdam,Silver,Mobile,Credit Card,180,6.8,1200,290,60,9,50,14,11,26,2985.75,271.43,520.0,25,12.8,Books & Media,7,2,68,12,False,True,6,False,6,4.1,2,1,60.0,41.0,2.7,17.0,3400.0,31.0,69.0
870,2024-11-09,27,Female,Japan,Tokyo,Bronze,Mixed,PayPal,95,4.5,520,130,22,5,18,6,5,12,540.0,108.0,180.0,60,28.0,Toys & Games,4,2,30,6,False,True,2,False,1,3.8,0,0,0.0,50.0,1.9,40.0,900.0,35.0,55.0
871,2023-04-28,46,Male,United States,New York,Gold,Desktop,Credit Card,480,8.3,3600,890,190,35,150,24,28,78,16800.0,600.0,1500.0,11,8.5,Electronics,13,6,210,50,True,True,15,True,40,4.6,5,4,280.0,34.0,5.1,14.0,54000.0,15.0,97.0
872,2025-03-03,22,Prefer not to say,United States,Denver,None,Mobile,Buy Now Pay Later,60,3.4,320,70,8,2,12,5,3,7,320.0,106.67,220.0,90,60.0,Food & Beverages,3,1,20,4,False,False,1,False,0,0.0,0,0,0.0,60.0,1.2,50.0,1000.0,40.0,50.0
873,2022-12-31,60,Male,United States,Chicago,Platinum,Desktop,Bank Transfer,760,12.0,5400,1320,220,60,260,60,50,150,35000.0,700.0,2000.0,2,6.0,Electronics,15,7,420,110,True,True,25,True,80,4.9,6,5,600.0,28.0,6.2,12.0,98000.0,12.0,99.0
874,2023-07-07,33,Female,Canada,Vancouver,Silver,Mobile,Credit Card,200,6.9,1500,360,50,14,70,18,10,24,2760.0,276.0,540.0,18,14.0,Fashion,7,3,85,16,True,False,6,False,6,4.2,1,0,0.0,39.0,3.0,20.0,4200.0,30.0,72.0
875,2024-09-14,27,Male,Australia,Melbourne,Bronze,Mixed,PayPal,110,5.0,760,190,25,6,22,9,7,16,980.0,140.0,320.0,34,17.5,Books & Media,5,2,44,8,False,True,3,False,2,4.0,0,0,0.0,46.0,2.2,27.0,1200.0,33.0,58.0
876,2023-03-21,39,Female,United States,Seattle,Gold,Mobile,Debit Card,340,7.4,2100,520,88,18,68,15,22,50,9800.0,445.45,900.0,14,9.0,Electronics,9,4,140,28,True,True,10,True,18,4.4,2,2,150.0,36.0,3.8,16.0,12000.0,22.0,82.0
877,2022-08-09,48,Male,United States,Miami,Silver,Tablet,Credit Card,410,8.1,2750,680,110,21,95,22,19,42,13250.0,697.37,1200.0,6,7.0,Home & Garden,10,4,190,42,True,True,13,True,25,4.5,3,2,180.0,32.0,4.5,18.0,23000.0,19.0,87.0
878,2024-03-12,26,Male,Spain,Barcelona,Bronze,Mobile,PayPal,130,5.3,860,190,32,7,28,9,8,18,1520.0,190.0,350.0,25,15.0,Fashion,6,3,62,14,True,False,5,False,4,4.1,1,1,50.0,41.0,3.0,21.0,2100.0,28.0,66.0
879,2023-10-01,44,Female,United States,Austin,Gold,Mobile,Digital Wallet,370,7.9,2600,640,100,22,90,20,26,60,9800.0,376.92,1100.0,3,8.0,Electronics,11,5,180,40,True,True,15,True,22,4.3,2,1,100.0,35.0,4.2,15.0,18000.0,21.0,89.0
880,2023-03-15,29,Female,United States,Seattle,Silver,Mobile,Credit Card,312,7.4,1560,420,85,12,68,15,18,38,2892.75,161.87,420.0,12,19.5,Electronics,9,3,72,14,True,True,6,False,5,4.2,1,0,0.0,42.3,2.8,4.9,12840.5,22.5,78.0
881,2024-11-22,34,Male,Canada,Toronto,Gold,Desktop,PayPal,540,9.1,3240,980,210,20,120,28,25,62,4680.0,187.2,510.0,5,14.2,Home & Garden,11,5,110,26,True,False,9,True,8,4.6,2,1,75.0,38.7,3.6,5.3,22150.0,18.0,84.0
882,2022-07-08,41,Non-binary,United Kingdom,London,Platinum,Mixed,Digital Wallet,1020,12.6,4900,1250,340,24,210,32,42,112,9850.25,234.03,980.0,22,11.8,Electronics,13,7,210,52,True,True,15,True,22,4.5,3,2,240.0,35.2,4.1,6.7,54000.0,12.0,92.0
883,2023-01-30,22,Female,Australia,Sydney,Bronze,Mobile,Credit Card,210,5.2,920,210,40,6,40,8,7,15,1250.5,178.64,320.0,60,25.3,Fashion,7,2,40,9,False,True,3,False,3,4.0,0,0,0.0,45.1,2.2,7.9,5200.0,30.5,65.0
884,2024-03-12,28,Male,Germany,Berlin,Silver,Tablet,Debit Card,410,6.8,1400,360,95,10,60,12,12,28,3200.0,266.67,620.0,3,16.0,Books & Media,8,4,90,18,True,False,4,True,9,4.1,1,1,120.0,39.0,3.9,5.6,21050.0,16.0,77.0
885,2022-12-01,35,Male,France,Paris,Gold,Desktop,PayPal,760,8.5,2900,720,150,14,90,23,28,64,7600.5,271.44,980.0,9,13.2,Electronics,12,6,140,22,True,True,7,False,12,4.3,2,0,0.0,36.8,3.2,5.1,32050.0,20.0,79.0
886,2023-08-19,31,Female,Spain,Madrid,Silver,Mobile,Digital Wallet,680,7.9,2100,520,120,15,70,14,15,34,4200.0,280.0,680.0,14,18.2,Home & Garden,10,3,100,20,True,True,5,False,7,4.2,1,0,0.0,41.0,3.0,6.0,14500.0,25.0,70.0
887,2025-01-03,26,Prefer not to say,Italy,Milan,Bronze,Mobile,Credit Card,190,4.5,640,140,28,4,18,5,4,9,980.0,245.0,320.0,30,24.0,Toys & Games,6,2,35,7,False,False,2,False,2,4.0,0,0,0.0,48.0,2.0,8.0,4200.0,40.0,60.0
888,2023-05-21,38,Male,United States,Austin,Gold,Desktop,Bank Transfer,890,10.2,4100,980,210,22,88,19,30,80,15650.75,522.03,1200.0,3,12.4,Sports & Outdoors,14,6,170,40,True,True,12,True,15,4.7,4,2,180.0,33.5,4.5,5.5,43000.0,14.0,88.0
889,2022-08-11,45,Male,United States,New York,Platinum,Mixed,Buy Now Pay Later,980,11.5,5200,1320,410,28,150,22,54,140,21000.0,388.89,2500.0,1,10.2,Electronics,15,9,260,60,True,True,20,True,30,4.4,6,3,320.0,29.0,5.2,6.5,115000.0,9.0,95.0
890,2023-06-07,27,Female,Netherlands,Amsterdam,Bronze,Mobile,Debit Card,320,6.0,1100,260,70,8,32,9,9,19,2100.0,233.33,350.0,40,21.7,Fashion,7,3,60,12,True,False,4,False,4,4.0,1,0,0.0,37.0,2.7,6.0,3600.0,28.0,66.0
891,2024-09-18,33,Female,Sweden,Stockholm,Silver,Desktop,Credit Card,510,8.2,1900,450,110,9,50,10,16,35,4100.0,256.25,720.0,7,20.8,Home & Garden,9,4,90,16,False,True,5,True,6,4.3,2,1,60.0,34.0,3.0,5.8,19540.0,19.0,74.0
892,2022-04-02,52,Male,Brazil,Sao Paulo,Gold,Mobile,PayPal,880,9.8,3600,860,240,30,140,25,32,78,13200.5,412.52,860.0,18,15.4,Electronics,14,7,180,38,True,True,18,True,14,4.6,3,2,150.0,31.5,4.0,6.2,68000.0,11.0,89.0
893,2023-02-14,24,Female,Japan,Tokyo,Bronze,Mobile,Digital Wallet,260,5.0,980,210,65,7,26,7,6,12,1500.0,250.0,340.0,90,30.0,Books & Media,6,2,45,9,False,False,3,False,2,4.0,1,0,0.0,50.0,2.5,7.5,2100.0,35.0,58.0
894,2024-05-25,39,Male,Australia,Melbourne,Gold,Desktop,Bank Transfer,720,8.9,2900,750,190,16,80,16,27,66,7300.0,270.37,980.0,11,14.6,Sports & Outdoors,12,5,130,28,True,True,8,False,10,4.4,2,1,90.0,37.0,3.7,6.7,30000.0,17.0,81.0
895,2022-09-09,33,Female,Canada,Vancouver,Silver,Mixed,Credit Card,540,7.0,2100,520,115,13,54,9,18,40,7200.0,400.0,900.0,18,12.5,Home & Garden,9,4,110,21,True,False,6,True,6,4.2,0,0,0.0,41.0,3.1,5.0,15640.0,21.0,72.0
896,2024-07-08,29,Male,United States,Denver,Bronze,Mobile,Credit Card,260,6.5,1000,240,50,5,22,6,9,18,2200.0,244.44,500.0,25,22.0,Toys & Games,5,2,55,11,False,True,3,False,3,4.0,1,0,0.0,42.0,2.8,7.0,2400.0,32.0,62.0
897,2023-11-14,36,Female,South Korea,Seoul,Silver,Desktop,PayPal,630,8.8,2400,640,160,11,58,15,20,45,7600.0,380.0,860.0,9,17.5,Electronics,10,5,120,25,True,True,7,True,11,4.5,2,1,60.0,36.0,3.5,6.1,12000.0,15.0,86.0
898,2022-03-25,48,Male,Italy,Rome,Gold,Desktop,Debit Card,940,10.1,4200,1020,260,25,140,28,40,95,19800.0,495.0,1200.0,6,9.8,Electronics,16,8,190,42,True,True,22,True,26,4.7,5,3,420.0,28.5,5.0,6.8,98000.0,10.0,97.0
899,2025-02-20,23,Female,United States,Miami,Bronze,Mobile,Credit Card,120,3.8,300,70,20,2,8,3,2,4,420.0,210.0,250.0,120,60.0,Food & Beverages,4,1,25,5,False,False,1,False,1,4.0,0,0,0.0,60.0,1.5,9.0,1260.0,50.0,40.0
900,2023-03-15,34,Male,United States,San Francisco,Gold,Mobile,Credit Card,312,9.5,1840,420,76,12,55,9,16,48,2140.75,133.8,520.0,22,17.5,Electronics,8,4,42,9,True,True,6,False,5,4.2,1,0,0.0,32.5,3.6,4.7,5600.5,18.0,72.5
901,2022-11-04,52,Female,Canada,Toronto,Silver,Desktop,PayPal,580,12.2,3200,980,150,25,120,18,28,76,4125.0,147.32,980.0,60,16.8,Home & Garden,11,6,98,22,True,False,14,True,12,4.6,2,2,210.5,28.1,4.2,6.3,12800.75,22.0,81.0
902,2024-06-22,27,Non-binary,United Kingdom,London,Bronze,Mobile,Digital Wallet,210,8.1,980,210,40,5,22,5,8,23,1620.4,202.55,420.0,14,20.0,Fashion,6,3,25,6,False,True,3,False,3,4.0,0,1,35.0,41.2,3.1,5.8,2100.25,12.5,64.0
903,2023-01-10,41,Male,Germany,Berlin,Gold,Desktop,Credit Card,455,11.0,2100,510,90,18,70,12,21,62,6980.2,333.34,980.0,35,15.0,Electronics,9,5,67,15,True,True,9,True,9,4.4,1,0,0.0,29.9,4.9,7.2,24050.0,19.0,77.0
904,2022-09-18,36,Female,Australia,Sydney,Silver,Mobile,Debit Card,390,10.2,2105,410,70,10,40,8,14,40,3050.0,217.86,580.0,28,18.0,Beauty & Health,7,4,52,11,True,False,5,False,6,4.1,1,1,45.0,33.3,3.8,5.5,3200.75,15.0,70.0
905,2023-12-01,29,Male,United States,Austin,Bronze,Mobile,PayPal,150,7.5,720,140,20,3,10,4,5,12,940.0,188.0,260.0,10,28.0,Toys & Games,4,2,18,4,False,True,2,False,2,4.5,0,0,0.0,48.0,2.8,6.0,1200.4,9.0,58.0
906,2024-02-14,54,Male,France,Paris,Gold,Mixed,Buy Now Pay Later,620,13.3,2900,860,120,22,85,16,25,75,10500.0,420.0,1200.0,45,14.0,Electronics,10,5,110,25,True,True,20,True,14,4.7,2,1,120.0,26.5,5.2,8.1,39000.5,25.0,88.0
907,2023-07-30,23,Female,Italy,Milan,Bronze,Desktop,Credit Card,210,6.8,860,190,25,2,6,3,3,9,540.0,180.0,210.0,5,30.0,Books & Media,5,2,15,3,False,False,1,False,1,4.0,0,0,0.0,50.0,2.5,4.0,800.0,7.0,52.0
908,2022-03-02,38,Female,Spain,Madrid,Silver,Mobile,Debit Card,360,9.7,1440,360,65,9,34,7,12,34,2700.5,225.04,650.0,40,20.0,Fashion,7,3,40,8,True,True,8,False,4,4.3,1,2,80.0,34.0,3.2,6.5,4800.25,16.0,66.0
909,2023-05-11,31,Male,Netherlands,Amsterdam,Silver,Mobile,Digital Wallet,480,11.5,2100,520,95,12,52,9,17,48,6800.0,400.0,950.0,25,14.5,Electronics,9,5,72,16,True,True,11,True,10,4.5,1,1,60.0,27.5,4.1,5.0,12500.75,20.0,74.0
910,2024-01-19,28,Female,United States,Seattle,Bronze,Mobile,Credit Card,260,7.2,940,210,30,4,12,5,6,16,980.0,163.33,320.0,18,22.0,Sports & Outdoors,5,3,20,5,False,True,4,False,2,3.5,0,0,0.0,36.0,2.7,4.5,1500.0,8.0,60.0
911,2022-12-25,46,Male,Japan,Tokyo,Gold,Desktop,Bank Transfer,515,12.8,2600,620,110,19,68,11,30,95,19800.0,660.0,1500.0,72,9.8,Electronics,12,6,150,30,True,True,25,True,25,4.6,3,2,220.0,22.0,5.0,7.7,120000.0,15.0,85.0
912,2023-08-09,39,Female,United States,New York,Gold,Mobile,Digital Wallet,520,10.8,2100,480,85,14,60,10,22,60,9200.0,418.18,1100.0,30,18.0,Home & Garden,9,5,82,19,True,False,12,False,7,4.4,1,0,0.0,29.0,3.9,5.9,8000.0,17.0,72.0
913,2024-04-02,33,Male,Canada,Vancouver,Silver,Mobile,Credit Card,260,9.0,1100,280,55,6,24,6,9,26,2600.0,288.89,520.0,16,21.0,Books & Media,6,3,34,7,False,True,5,False,4,4.2,0,0,0.0,33.0,3.0,4.5,2600.0,11.0,56.0
914,2022-07-07,60,Male,United States,Chicago,Platinum,Desktop,Bank Transfer,720,14.5,3800,980,180,28,90,20,45,130,42000.0,933.33,2500.0,90,10.0,Electronics,15,7,210,40,True,True,40,True,28,4.8,4,1,300.0,22.0,6.0,9.5,250000.0,8.0,92.0
915,2023-09-12,45,Female,United States,Boston,Gold,Mobile,Credit Card,510,11.0,1900,460,95,16,52,11,19,54,7600.5,400.03,900.0,33,13.0,Sports & Outdoors,8,4,70,15,True,True,18,False,9,4.3,2,0,0.0,31.0,4.3,6.5,8600.0,14.0,69.0
916,2022-05-20,52,Male,United Kingdom,Manchester,Silver,Tablet,Debit Card,330,9.8,1500,340,70,7,30,6,12,34,4200.75,350.06,700.0,50,22.0,Home & Garden,7,3,60,12,False,True,8,True,6,4.1,1,0,0.0,39.0,3.5,5.4,5400.0,13.0,61.0
917,2024-06-15,26,Female,Spain,Barcelona,Bronze,Mobile,PayPal,190,6.5,860,170,22,3,8,2,4,12,720.0,180.0,260.0,9,35.0,Toys & Games,4,2,22,5,False,False,3,False,2,4.0,0,0,0.0,44.0,2.0,3.0,1200.0,7.0,54.0
918,2023-03-28,47,Female,Germany,Hamburg,Silver,Mobile,Credit Card,430,10.4,1900,420,85,14,40,7,16,46,5200.0,325.0,750.0,26,22.0,Electronics,8,4,68,14,True,True,9,False,7,4.2,1,0,0.0,30.0,3.7,5.2,7200.0,16.0,65.0
919,2022-10-09,37,Male,United States,Denver,Bronze,Mobile,Debit Card,340,9.2,1500,320,60,9,28,3,11,30,3150.0,286.36,650.0,40,28.0,Books & Media,6,3,40,9,False,True,6,False,3,4.0,0,1,40.0,37.0,3.2,4.8,3200.0,10.0,59.0
920,2023-03-14,28,Female,United States,Seattle,Gold,Mobile,Credit Card,312,12.4,1840,420,58,12,85,23,14,38,3121.5,222.96,540.0,15,22.5,Electronics,7,3,110,22,True,True,9,False,5,4.3,1,0,0.0,52.5,2.1,7.0,8400.0,18.0,72.0
921,2022-11-02,34,Male,Canada,Toronto,Silver,Desktop,PayPal,210,9.8,960,220,34,9,40,12,9,25,1780.0,197.78,420.0,28,18.7,Home & Garden,5,2,85,19,False,True,7,True,3,4.7,0,1,25.0,46.0,2.8,6.5,5400.0,12.5,68.0
922,2024-05-20,42,Non-binary,United Kingdom,London,Gold,Mobile,Digital Wallet,455,11.2,2305,600,72,18,120,30,20,52,6420.75,321.04,980.0,5,25.0,Fashion,9,4,150,40,True,False,12,False,12,4.2,2,2,180.0,39.5,3.4,9.2,22000.0,22.0,79.0
923,2023-08-09,23,Female,Germany,Berlin,Bronze,Tablet,Debit Card,128,7.6,640,150,12,5,22,8,5,11,930.0,186.0,320.0,45,35.0,Books & Media,4,2,60,8,False,True,4,True,2,4.5,1,0,0.0,41.0,2.6,5.0,4200.0,9.0,57.0
924,2022-02-14,37,Male,France,Paris,Silver,Desktop,Bank Transfer,275,10.1,1500,340,26,14,60,15,8,22,4920.5,615.06,900.0,20,22.5,Electronics,6,3,92,15,True,True,11,False,7,4.0,0,1,75.0,48.0,2.2,7.5,9800.0,14.0,61.0
925,2023-12-03,29,Female,United States,Austin,Gold,Mobile,PayPal,390,13.5,2100,520,60,16,95,28,16,40,7400.0,462.5,980.0,12,18.0,Sports & Outdoors,8,4,140,38,True,True,16,True,9,4.6,1,0,0.0,34.0,3.1,6.3,15040.0,11.0,82.0
926,2024-01-22,31,Male,Italy,Rome,Bronze,Mobile,Credit Card,150,8.9,720,180,15,3,20,6,3,7,1280.0,426.67,600.0,60,60.0,Toys & Games,5,2,40,9,False,False,3,False,1,3.8,0,0,0.0,55.0,1.9,4.0,5200.0,7.0,44.0
927,2022-09-09,44,Female,Spain,Madrid,Platinum,Mixed,Digital Wallet,530,14.2,2800,750,90,22,140,40,25,65,20850.0,834.0,1500.0,9,15.0,Electronics,10,5,210,50,True,True,18,True,20,4.8,2,3,240.0,28.0,4.2,8.0,26000.0,6.0,91.0
928,2023-04-18,27,Male,Netherlands,Amsterdam,Silver,Desktop,Bank Transfer,260,9.2,1100,260,22,7,30,9,7,18,2900.0,414.29,700.0,35,21.0,Home & Garden,6,3,70,12,False,True,5,False,4,4.1,0,0,0.0,42.0,2.5,6.2,7200.0,13.0,60.0
929,2025-02-11,22,Female,United States,Denver,Bronze,Mobile,Credit Card,90,6.3,420,90,8,2,10,3,2,4,520.0,260.0,260.0,70,40.0,Food & Beverages,3,1,25,5,False,False,2,False,0,0.0,0,0,0.0,60.0,1.2,4.0,1200.0,20.0,50.0
930,2023-07-07,35,Female,United States,New York,Gold,Mixed,Digital Wallet,490,11.9,2100,520,55,16,75,20,17,42,9800.0,576.47,1200.0,10,19.0,Electronics,8,4,130,28,True,True,14,True,9,4.4,1,0,0.0,36.0,3.7,7.0,15000.0,16.0,77.0
931,2022-06-30,29,Male,Australia,Sydney,Silver,Mobile,PayPal,310,10.5,1500,350,40,10,55,18,11,29,6800.0,618.18,1050.0,22,20.0,Sports & Outdoors,7,3,120,25,True,True,9,False,6,4.0,0,1,60.0,38.0,2.9,5.5,9800.0,10.0,63.0
932,2024-09-11,38,Female,Japan,Tokyo,Gold,Desktop,Credit Card,420,12.1,1900,460,50,15,65,14,14,34,15640.0,1117.14,2100.0,18,16.0,Electronics,8,4,190,40,True,True,20,True,11,4.5,2,2,240.0,31.0,3.3,7.2,26000.0,15.0,85.0
933,2023-03-03,26,Male,Sweden,Stockholm,Bronze,Mobile,Debit Card,180,7.8,860,190,18,4,16,5,4,9,1520.0,380.0,500.0,60,40.0,Fashion,4,1,48,7,False,False,3,False,2,3.9,0,0,0.0,50.0,2.1,6.0,3200.0,8.0,52.0
934,2022-12-19,33,Female,United States,Chicago,Silver,Desktop,Credit Card,340,10.9,1700,410,35,11,45,13,10,28,7400.25,740.03,1200.0,25,20.0,Home & Garden,7,3,95,21,True,True,10,False,6,4.1,1,1,60.0,42.0,2.7,6.1,8600.0,13.0,66.0
935,2023-10-01,46,Male,United States,San Francisco,Platinum,Mixed,Buy Now Pay Later,520,15.5,2600,720,110,25,160,45,28,78,31250.0,1118.29,2600.0,7,12.0,Electronics,12,6,260,60,True,True,25,True,24,4.7,3,2,320.0,28.0,4.5,9.5,98000.0,5.0,92.0
936,2022-08-21,39,Female,United States,Boston,Gold,Desktop,Credit Card,410,11.4,1900,430,42,14,55,14,12,31,8500.0,708.33,1500.0,18,19.0,Books & Media,7,3,118,26,True,True,8,False,8,4.4,0,0,0.0,36.0,3.0,7.0,12000.0,17.0,70.0
937,2024-02-02,29,Male,Australia,Melbourne,Silver,Mobile,PayPal,260,9.0,980,210,20,6,25,9,6,14,2100.0,350.0,420.0,40,32.0,Fashion,5,2,60,10,False,False,4,False,3,4.0,0,0,0.0,49.0,2.0,5.0,4200.0,11.0,55.0
938,2023-06-06,52,Male,Canada,Vancouver,Platinum,Desktop,Credit Card,640,14.8,3200,820,150,28,170,60,32,96,41000.0,1281.25,2600.0,3,9.0,Electronics,14,7,320,85,True,True,38,True,25,4.6,4,4,640.0,25.0,4.8,10.0,125000.0,4.0,96.0
939,2022-03-17,41,Female,United States,Miami,Gold,Mobile,Debit Card,480,12.0,2100,520,70,20,78,25,15,38,9800.0,653.33,1100.0,14,17.0,Toys & Games,8,3,140,30,True,True,12,False,6,4.2,1,1,45.0,44.0,3.1,6.5,9700.0,12.0,64.0
940,2023-02-15,34,Male,United States,Seattle,Gold,Mobile,Credit Card,312,14.6,1840,420,76,12,58,9,18,42,7899.5,438.86,1200.0,27,9.5,Electronics,7,3,90,22,True,True,7,False,6,4.3,1,0,0.0,32.5,2.8,14.0,15280.4,22.5,68.0
941,2024-11-03,41,Female,Canada,Toronto,Silver,Desktop,PayPal,589,12.3,2780,640,112,25,102,14,26,68,14560.75,561.56,2100.0,15,6.2,Home & Garden,9,4,140,35,True,False,11,True,11,4.6,0,2,75.5,28.4,3.5,12.5,23740.1,18.0,72.5
942,2022-09-21,29,Non-binary,United Kingdom,London,Bronze,Tablet,Debit Card,210,9.8,980,240,40,8,22,5,9,23,4020.0,446.67,900.0,60,12.0,Fashion,5,2,60,10,False,True,5,False,4,4.1,2,1,25.0,41.0,2.1,18.0,9800.0,25.0,64.0
943,2023-05-02,52,Male,Germany,Munich,Gold,Mobile,Digital Wallet,875,11.2,3100,780,150,40,120,20,34,92,31250.0,920.59,2200.0,8,4.3,Electronics,12,6,220,60,True,True,18,True,22,4.7,1,0,0.0,26.5,4.1,9.8,54000.0,12.0,81.0
944,2024-02-18,23,Female,Australia,Sydney,Silver,Mobile,Credit Card,152,8.5,760,180,28,3,15,3,5,12,2890.0,578.0,780.0,35,7.0,Books & Media,4,2,40,8,False,False,3,False,5,4.2,0,0,0.0,35.0,1.9,10.5,4500.0,30.0,60.0
945,2022-12-30,38,Male,France,Paris,Gold,Desktop,Bank Transfer,640,13.1,2100,520,95,22,70,12,21,54,18450.0,878.57,2100.0,22,5.0,Home & Garden,8,4,110,25,True,True,9,True,9,4.4,2,1,100.0,29.0,3.2,11.0,72000.0,15.0,75.0
946,2023-09-10,31,Female,Spain,Madrid,Bronze,Mobile,Debit Card,410,10.2,1500,350,60,10,30,7,14,37,8600.0,614.29,1500.0,40,6.5,Fashion,6,3,75,15,True,False,6,False,7,4.0,0,0,0.0,33.0,2.5,14.0,5200.0,28.0,62.0
947,2025-01-22,27,Male,Italy,Milan,Silver,Mobile,PayPal,260,9.0,980,210,18,5,18,4,7,18,4800.0,685.71,1200.0,18,7.2,Electronics,5,2,50,9,False,True,4,False,3,4.1,0,0,0.0,29.0,3.0,11.0,9000.0,20.0,66.0
948,2023-03-11,46,Male,United States,New York,Platinum,Desktop,Buy Now Pay Later,1020,15.5,4250,980,210,60,210,32,52,150,43000.0,826.92,3400.0,3,4.8,Sports & Outdoors,14,7,280,75,True,True,25,True,40,4.5,3,2,150.0,24.0,4.6,7.5,210000.0,10.0,88.0
949,2024-08-07,35,Female,United States,Austin,Gold,Mobile,Credit Card,680,11.0,2600,600,110,22,75,9,22,58,20850.0,950.0,1800.0,12,5.6,Home & Garden,9,4,150,30,True,True,12,False,10,4.2,1,0,0.0,31.0,2.9,10.0,26000.0,19.0,67.0
950,2022-04-14,54,Female,Canada,Vancouver,Platinum,Desktop,Credit Card,900,14.0,3500,900,180,50,160,25,40,110,52000.0,1300.0,3500.0,5,3.9,Electronics,13,7,260,70,True,True,30,True,30,4.6,2,3,350.0,27.0,4.0,9.0,120000.0,16.0,79.0
951,2023-10-19,28,Male,Netherlands,Amsterdam,Silver,Mobile,Debit Card,340,7.8,1200,290,35,6,20,3,8,19,5200.0,650.0,1100.0,28,6.5,Toys & Games,6,3,80,12,False,True,5,False,2,4.0,0,0,0.0,33.0,3.0,11.0,9000.0,24.0,63.0
952,2024-03-29,39,Male,Sweden,Stockholm,Gold,Tablet,Digital Wallet,480,12.5,1900,450,90,18,45,8,19,46,17300.0,910.53,1500.0,9,5.3,Beauty & Health,8,4,120,22,True,False,9,True,12,4.4,1,1,40.0,26.0,3.8,9.0,32000.0,14.0,74.0
953,2022-08-08,60,Male,United States,Chicago,Platinum,Desktop,Bank Transfer,1100,16.2,4800,1100,260,80,250,40,60,160,98000.0,1633.33,4200.0,2,3.0,Electronics,16,9,320,90,True,True,48,True,50,4.8,5,4,900.0,22.0,5.0,6.5,360000.0,9.0,92.0
954,2023-12-01,22,Female,Ireland,Dublin,Bronze,Mobile,Credit Card,180,7.2,540,120,20,2,9,2,3,7,2100.0,700.0,1200.0,55,15.0,Books & Media,5,2,40,6,False,False,3,False,1,4.0,0,0,0.0,34.0,2.0,12.0,2100.0,32.0,54.0
955,2024-06-14,33,Female,New Zealand,Auckland,Silver,Mobile,PayPal,520,10.8,2100,480,76,18,34,6,16,40,12800.0,800.0,1500.0,17,4.5,Toys & Games,7,3,110,24,True,True,7,False,5,4.2,1,0,0.0,29.0,3.4,10.5,32000.0,18.0,70.0
956,2022-03-20,48,Male,Italy,Rome,Gold,Desktop,Credit Card,740,13.5,2900,640,120,28,85,15,28,72,19800.0,707.14,1600.0,10,4.7,Electronics,11,5,180,40,True,True,14,True,18,4.3,2,2,110.0,25.0,3.6,9.0,78000.0,17.0,77.0
